Date,Close
2005-03-01,4.372
2005-04-01,4.451
2005-05-02,4.194
2005-06-01,3.907
2005-07-01,4.049
2005-08-01,4.319
2005-09-01,4.019
2005-10-03,4.386
2005-11-01,4.577
2005-12-01,4.521
2006-01-03,4.37
2006-02-01,4.56
2006-03-01,4.58
2006-04-03,4.87
2006-05-01,5.13
2006-06-01,5.1
2006-07-03,5.15
2006-08-01,4.983
2006-09-01,4.726
2006-10-02,4.618
2006-11-01,4.561
2006-12-01,4.425
2007-01-03,4.664
2007-02-01,4.837
2007-03-01,4.556
2007-04-02,4.642
2007-05-01,4.642
2007-06-01,4.956
2007-07-02,4.998
2007-08-01,4.757
2007-09-04,4.558
2007-10-01,4.557
2007-11-01,4.361
2007-12-03,3.895
2008-01-02,3.901
2008-02-01,3.6
2008-03-03,3.534
2008-04-01,3.545
2008-05-01,3.749
2008-06-02,3.971
2008-07-01,3.992
2008-08-01,3.948
2008-09-02,3.746
2008-10-01,3.768
2008-11-03,3.904
2008-12-01,2.719
2009-01-02,2.416
2009-02-02,2.719
2009-03-02,2.919
2009-04-01,2.658
2009-05-01,3.174
2009-06-01,3.715
2009-07-01,3.544
2009-08-03,3.639
2009-09-01,3.375
2009-10-01,3.194
2009-11-02,3.422
2009-12-01,3.275
2010-01-04,3.841
2010-02-01,3.654
2010-03-01,3.606
2010-04-01,3.859
2010-05-03,3.705
2010-06-01,3.296
2010-07-01,2.927
2010-08-02,2.963
2010-09-01,2.582
2010-10-01,2.526
2010-11-01,2.628
2010-12-01,2.964
2011-01-03,3.342
2011-02-01,3.443
2011-03-01,3.414
2011-04-01,3.451
2011-05-02,3.286
2011-06-01,2.966
2011-07-01,3.197
2011-08-01,2.74
2011-09-01,2.146
2011-10-03,1.785
2011-11-01,2.001
2011-12-01,2.117
2012-01-03,1.96
2012-02-01,1.846
2012-03-01,2.037
2012-04-02,2.193
2012-05-01,1.956
2012-06-01,1.467
2012-07-02,1.58
2012-08-01,1.539
2012-09-04,1.581
2012-10-01,1.625
2012-11-01,1.715
2012-12-03,1.628
2013-01-02,1.839
2013-02-01,2.01
2013-03-01,1.853
2013-04-01,1.84
2013-05-01,1.639
2013-06-03,2.134
2013-07-01,2.49
2013-08-01,2.723
2013-09-03,2.848
2013-10-01,2.646
2013-11-01,2.62
2013-12-02,2.801
2014-01-02,2.985
2014-02-03,2.588
2014-03-03,2.607
2014-04-01,2.761
2014-05-01,2.603
2014-06-02,2.534
2014-07-01,2.563
2014-08-01,2.503
2014-09-02,2.418
2014-10-01,2.403
2014-11-03,2.348
2014-12-01,2.218
2015-01-02,2.121
2015-02-02,1.673
2015-03-02,2.086
2015-04-01,1.8573
2015-05-01,2.1135
2015-06-01,2.1811
2015-07-01,2.4219
2015-08-03,2.1498
2015-09-01,2.1542
2015-10-01,2.0403
2015-11-02,2.1709
2015-12-01,2.1431
2016-01-04,2.2463
2016-02-01,1.95
2016-03-01,1.8284
2016-04-01,1.781
2016-05-02,1.8688
2016-06-01,1.8424
2016-07-01,1.456
2016-08-01,1.506
2016-09-01,1.5663
2016-10-03,1.6221
2016-11-01,1.8274
2016-12-01,2.4517
2017-01-03,2.4481
2017-02-01,2.4736
2017-03-01,2.454
2017-04-03,2.339
2017-05-01,2.32
2017-06-01,2.2115
2017-07-03,2.348
2017-08-01,2.2532
2017-09-01,2.1674
2017-10-02,2.3408
2017-11-01,2.3721
2017-12-01,2.3598
2018-01-02,2.4633
2018-02-01,2.793
2018-03-01,2.808
2018-04-02,2.73
2018-05-01,2.966
2018-06-01,2.904
2018-07-02,2.871
2018-08-01,3.008
2018-09-04,2.9
2018-10-01,3.084
2018-11-01,3.134
2018-12-03,2.97
2019-01-02,2.633
2019-02-01,2.686
2019-03-01,2.757
2019-04-01,2.503
2019-05-01,2.5
2019-06-03,2.076
2019-07-01,2.029
2019-08-01,1.895
2019-09-03,1.461
2019-10-01,1.639
2019-11-01,1.714
2019-12-02,1.822
2020-01-02,1.877
2020-02-03,1.531
2020-03-02,1.167
2020-04-01,0.586
2020-05-01,0.618
2020-06-01,0.664
2020-07-01,0.677
2020-08-03,0.553
2020-09-01,0.672
2020-10-01,0.679
2020-11-02,0.847
2020-12-01,0.929
2021-01-04,0.913
2021-02-01,1.081
2021-03-01,1.42
2021-04-01,1.672
2021-05-03,1.601
2021-06-01,1.606
2021-07-01,1.459
2021-08-02,1.179
2021-09-01,1.297
2021-10-01,1.463
2021-11-01,1.561
2021-12-01,1.405
2022-01-03,1.633
2022-02-01,1.795
2022-03-01,1.731
2022-04-01,2.391
2022-05-02,2.987
2022-06-01,2.911
2022-07-01,2.889
2022-08-01,2.582
2022-09-01,3.261
2022-10-03,3.643
2022-11-01,4.048
2022-12-01,3.51
2023-01-03,3.752
2023-02-03,3.519
2023-03-01,3.994
2023-04-03,3.415
2023-05-01,3.57
